video_path,label,label_name
archive/RWF-2000/train/NonFight/3TQqO4N8_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/3Vw7MoNBgx4_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/3Vw7MoNBgx4_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/3z7ncTuu_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/3ZY4hpms_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/40l8LuP4_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/4Fqxw7Nl_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/4fY0Iv4t_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/4grE6XdY_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/4HH7yMU8y9A_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/4HH7yMU8y9A_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/4HH7yMU8y9A_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/4HH7yMU8y9A_3.avi,0,NonFight
archive/RWF-2000/train/NonFight/4jZvTj4j_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/4RgIlSIB_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/4RqDG4I4iAk_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/4RqDG4I4iAk_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/4RqDG4I4iAk_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/4x9VdiCc_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/4yTlGiDoxBo_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/4yTlGiDoxBo_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/4yTlGiDoxBo_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/551_wlV44GU_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/551_wlV44GU_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/5CwYc67y_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/5ieZt2nc_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/5RayT2Vy0EA_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/5RayT2Vy0EA_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/5RayT2Vy0EA_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/5z1f5blMBdk_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/5zVqOS0l_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/6b254l7P_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/6Dej3-k3MRE_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/6Dej3-k3MRE_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/6Dej3-k3MRE_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/6hots6jj_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/6JmCJbug_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/6mrIIcAQ2fI_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/6mrIIcAQ2fI_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/6MSwCc0a_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/6n48sGUq_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/6YmBBzyX_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/7-e3_UW7L7U_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/7icHwpC_d44_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/7KXPekwe_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/7QgVKRHB_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/7qtRgyFsk3s_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/7qtRgyFsk3s_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/7R1m3V8C30g_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/7R1m3V8C30g_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/80ySNph9_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/85dkGMed_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/86lUShJD_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/88ndrvAZpE8_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/88ndrvAZpE8_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/8MuRpAyP_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/8pKKdS7rhXo_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/8PuNOqvh_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/8SWZq5we_fk_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/8SWZq5we_fk_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/8SWZq5we_fk_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/8U6x0VMW_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/8VqTmuq4HcI_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/8VqTmuq4HcI_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/8VqTmuq4HcI_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/9CeKXVvD_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/9C_LQa7nnFg_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/9C_LQa7nnFg_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/9C_LQa7nnFg_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/9F6pZn73_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/9GFNxpur_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/9haGKtHJ_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/9Jss3rP1_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/9N4HikpX_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/9nFtxkJ7ywg_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/9qjOCoE7_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/9U8J4abJGDg_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/9uvZbSsy_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/a2kw3cfb_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/a2qLzOu_n0s_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/a39igxDY_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/a7gBQaAFEtw_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/a7gBQaAFEtw_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/a7gBQaAFEtw_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/a7gBQaAFEtw_3.avi,0,NonFight
archive/RWF-2000/train/NonFight/a7gBQaAFEtw_4.avi,0,NonFight
archive/RWF-2000/train/NonFight/a7gBQaAFEtw_5.avi,0,NonFight
archive/RWF-2000/train/NonFight/AbD9xwut_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/Ae3RYgGF_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/AEGjLggu_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/AF4Rk1I2_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/AG0ofjSP_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/aGfwZ3E4_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/ajJRyYZUEtA_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/ajJRyYZUEtA_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/ajJRyYZUEtA_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/aKgSasWRJ2s_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/aKK0B4kpKZA_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/Am9mUxPTvK4_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/aoFX2ZCB_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/API3q8TBGu4_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/API3q8TBGu4_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/aQysMqg0K7M_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/aQysMqg0K7M_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/aQysMqg0K7M_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/aQysMqg0K7M_3.avi,0,NonFight
archive/RWF-2000/train/NonFight/aRvWjteA_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/arXD3QM2_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/as4zD6d86q0_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/AsGAgf8U2rk_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/Assault005_x264_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/Assault005_x264_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/Assault009_x264_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/Assault009_x264_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/Assault010_x264_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/Assault010_x264_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/Assault011_x264_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/Assault011_x264_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/AszvEN7z_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/ATDMY6PzK9U_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/az7WDDFT_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/B3UdlWcs_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/B6DO4tXb_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/b6XfVAZC9Zs_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/b6XfVAZC9Zs_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/b6XfVAZC9Zs_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/b9I5dDvH_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/bd48s5BpoGY_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/BEoVUtDm_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/bK1saynI_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/BKtajPcB_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/BOLcNZ5O_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/BOt8ZMpM_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/BpargJW29Wo_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/BpargJW29Wo_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/bpbiA2sr_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/bQHNsRpQOIE_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/bQHNsRpQOIE_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/bQHNsRpQOIE_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/bUaC34RU_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/BUjGBAPb_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/c1bRFt0x_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/c1PJngmt_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/C3cT1JGv_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/C4SQF-UZzkA_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/C4SQF-UZzkA_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/C4SQF-UZzkA_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/C76VU1PQ_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/c7j3qEqO_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/C7sNO3e2_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/C7Ty4ui5_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/cAp5A44HRS8_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/cAp5A44HRS8_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/cErr6pCN_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/cfks5NXs_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/cfOKjx8l_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/CfPgoKqk_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/cHsy9xWM_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/cJvLTWGs-SE_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/cJvLTWGs-SE_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/CKzrrb7E_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/cLsPLNQn_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/cPeNUm31_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/CPGf41PN_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/CqJB8ZWLZ-o_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/CqJB8ZWLZ-o_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/CqJB8ZWLZ-o_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/CqJB8ZWLZ-o_3.avi,0,NonFight
archive/RWF-2000/train/NonFight/cqP8OyUh_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/cURNFrn5_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/cVYo5yT2_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/cWJ92fkhME4_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/cwLtq5Y3_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/d1b2n9qX_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/d3WwO8eM_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/D6cjNRiP_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/DAMfrqpC_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/dBllnaSKVfQ_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/dDNWfVPw_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/DIsQwAdR8MI_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/DjLWv5mr_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/dkTzP0SB_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/DL2gWMZA_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/dNDOYLTf_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/dOM7frJMFbc_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/dOM7frJMFbc_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/dOM7frJMFbc_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/dOM7frJMFbc_3.avi,0,NonFight
archive/RWF-2000/train/NonFight/dOo2X5wR_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/dP20avzQAf8_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/dPV9BZrq_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/DrKgJwIv_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/dRlBBYvf_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/DRlOjUNi_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/dt8YUGoOSgQ_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/dt8YUGoOSgQ_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/DThokDTW_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/DTq6Gu30-uA_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/DTq6Gu30-uA_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/DTq6Gu30-uA_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/DWEBHWM9_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/DX5wwFlF_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/DZdLP0rd_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/d_93UNyiVM4_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/d_93UNyiVM4_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/E0Huf4Qi0JE_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/E0rUpvbX_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/E2gqgFNyPL8_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/E2gqgFNyPL8_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/E2gqgFNyPL8_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/e4U3gEDEB58_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/e6iHy7V5_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/e7tarNsO_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/EBwt3Thb_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/EckGCByW_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/EDaOod1H_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/eF5S8iGLAm4_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/eF5S8iGLAm4_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/EGhykgb4_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/EizIwdII_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/ELL0jBUP_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/emGsAcqs_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/eNoGYdL1_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/ep1_I0f-u7g_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/ep1_I0f-u7g_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/EUgjFWbm_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/eUtGwBik_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/ev8va5uR_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/f50PQz7mXds_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/f50PQz7mXds_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/F7W6PQ3V3y8_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/F7W6PQ3V3y8_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/F7W6PQ3V3y8_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/F7W6PQ3V3y8_3.avi,0,NonFight
archive/RWF-2000/train/NonFight/f9jcrHqO_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/FB3eqRE8_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/fBwfFDcgJlk_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/fBwfFDcgJlk_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/fHOVzWgX_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/Fighting014_x264_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/Fighting014_x264_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/fJkWWpNB_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/fJMvC8TV_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/Fk3lg4wG_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/FKl98mfo_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/fMmvH1Fa_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/Fn4sSVbO_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/fNy9LoED_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/FPU7QpO4_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/FrwBev61_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/FSaZ8wiFw8Q_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/fvtpgsrF_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/fwEk96k8g_I_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/fwEk96k8g_I_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/FWsNU4WI_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/FZDDNtcaBcw_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/G0rgy9Ts_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/g3QdfSDk_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/g9nMwbpZ_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/G9uNZGcK_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gAFkygeJ_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gBBRxXBI_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gDeDWPVe_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gEODOSeI_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/GgT095uX_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gHcG_c1i4uE_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gHcG_c1i4uE_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/GhZRf4GIw0w_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gI4u3PwG_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gJDvtfRrM7k_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gk0v57Xn_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/GL9jSSxg_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gNUhUpxZ_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/GodUly2k_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/golJWJCak1k_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/golJWJCak1k_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/GqDA8E4j_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/Gr3ikl6A2bE_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gR4OsEPl894_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gR4OsEPl894_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/gR4OsEPl894_2.avi,0,NonFight
archive/RWF-2000/train/NonFight/gR4OsEPl894_3.avi,0,NonFight
archive/RWF-2000/train/NonFight/grxri53x_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gSmdNZya_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gUYfrLHe_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/GVdnjHyU_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gzozjcrr_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/GzPhV725_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/gzrwD4E5_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/GZWxDB1c_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/H1AzC-GyKto_0.avi,0,NonFight
archive/RWF-2000/train/NonFight/H1AzC-GyKto_1.avi,0,NonFight
archive/RWF-2000/train/NonFight/H1AzC-GyKto_2.avi,0,NonFight
